OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape__Area,Shape__Length
653,42,101,031502,1,421010315021,Block Group 1,G5030,S,256392,0,+40.0392140,-075.0563586,2758501.99377441,8350.97400122182
654,42,101,035500,1,421010355001,Block Group 1,G5030,S,706608,0,+40.0925747,-075.0222526,7605515.79931641,11722.5561883054
655,42,101,036000,1,421010360001,Block Group 1,G5030,S,2043084,638,+40.1042670,-075.0108187,21997390.9326782,21488.3938511191
656,42,101,980300,1,421019803001,Block Group 1,G5030,S,7594331,24435,+40.0812065,-075.0106977,82004061.8864136,36643.9906902887
657,42,101,027300,3,421010273003,Block Group 3,G5030,S,186729,0,+40.0428438,-075.1176474,2009857.87786865,6288.36496674846
658,42,101,027200,2,421010272002,Block Group 2,G5030,S,279396,794,+40.0459315,-075.1146020,3016066.50769043,8640.77833848063
659,42,101,029100,4,421010291004,Block Group 4,G5030,S,110091,0,+40.0295892,-075.1094794,1184959.52801514,5496.28348757989
660,42,101,039000,5,421010390005,Block Group 5,G5030,S,80354,0,+40.0301690,-075.0897800,864890.383789063,4679.89194641035
661,42,101,036100,3,421010361003,Block Group 3,G5030,S,365114,0,+40.0942704,-074.9860371,3929881.60473633,9394.48368525649
662,42,101,036100,1,421010361001,Block Group 1,G5030,S,447680,7138,+40.0987766,-074.9907481,4830867.95202637,18246.760518514
663,42,101,030200,5,421010302005,Block Group 5,G5030,S,128745,0,+40.0294547,-075.0838907,1385755.47583008,4690.57283303606
664,42,101,031800,4,421010318004,Block Group 4,G5030,S,66286,0,+40.0311358,-075.0817104,713461.944274902,3790.09014299669
665,42,101,008702,1,421010087021,Block Group 1,G5030,S,197390,0,+39.9550253,-075.2068001,2124656.77404785,6249.29768510427
666,42,101,009802,3,421010098023,Block Group 3,G5030,S,182618,0,+39.9760262,-075.2709376,1965110.06030273,7535.33368911187
667,42,101,010300,2,421010103002,Block Group 2,G5030,S,113305,0,+39.9662535,-075.2251675,1219570.47460938,5485.18231996944
668,42,101,038900,1,421010389001,Block Group 1,G5030,S,752297,0,+40.0531856,-075.1661868,8097353.20178223,12737.3725090863
669,42,101,037500,1,421010375001,Block Group 1,G5030,S,477719,0,+39.9866312,-075.2503444,5136121.76367188,9791.99356612122
670,42,101,011900,1,421010119001,Block Group 1,G5030,S,131424,0,+39.9854144,-075.2305955,1414616.58251953,6526.69657141641
671,42,101,013402,3,421010134023,Block Group 3,G5030,S,103646,0,+39.9643154,-075.1690125,1115615.28125,5210.00429469218
672,42,101,013401,2,421010134012,Block Group 2,G5030,S,103499,0,+39.9656817,-075.1741564,1119823.78710938,4505.20394157305
673,42,101,013601,1,421010136011,Block Group 1,G5030,S,78627,0,+39.9686438,-075.1767734,846335.390930176,3692.64574970398
674,42,101,013601,2,421010136012,Block Group 2,G5030,S,88998,0,+39.9692575,-075.1801713,957965.216430664,4517.99630422255
675,42,101,037700,2,421010377002,Block Group 2,G5030,S,321845,0,+39.9814728,-075.1479146,3464259.07318115,9564.92110844265
676,42,101,037700,1,421010377001,Block Group 1,G5030,S,364988,0,+39.9831378,-075.1536136,3928571.87890625,9300.4026645322
677,42,101,015800,1,421010158001,Block Group 1,G5030,S,122303,0,+39.9756728,-075.1301755,1316433.51873779,5816.40695569951
678,42,101,016000,3,421010160003,Block Group 3,G5030,S,211972,0,+39.9796103,-075.1205117,2281591.42602539,7126.48169833471
679,42,101,018001,1,421010180011,Block Group 1,G5030,S,185190,0,+39.9796236,-075.1133588,1993355.83996582,7285.89957890153
680,42,101,016600,1,421010166001,Block Group 1,G5030,S,194592,0,+39.9895152,-075.1531872,2094512.02178955,8360.77825713469
681,42,101,016702,3,421010167023,Block Group 3,G5030,S,154772,0,+39.9912574,-075.1565540,1665928.51452637,6292.30956409447
682,42,101,017201,3,421010172013,Block Group 3,G5030,S,95493,0,+40.0019434,-075.1678311,1027854.58294678,4075.29579083556
683,42,101,019501,1,421010195011,Block Group 1,G5030,S,190335,0,+40.0008694,-075.1350124,2048671.19622803,5876.40769430945
684,42,101,003902,3,421010039023,Block Group 3,G5030,S,105226,0,+39.9137676,-075.1748524,1132650.49987793,4929.00770387586
685,42,101,003901,1,421010039011,Block Group 1,G5030,S,114949,0,+39.9251855,-075.1712223,1237286.58483887,4532.10006626909
686,42,101,003902,2,421010039022,Block Group 2,G5030,S,123745,0,+39.9163814,-075.1731737,1332019.95214844,4822.32052816856
687,42,101,003901,3,421010039013,Block Group 3,G5030,S,115111,0,+39.9218853,-075.1751949,1239031.37078857,4548.99136901056
688,42,101,003901,2,421010039012,Block Group 2,G5030,S,77416,0,+39.9221025,-075.1718956,833292.599853516,3651.55362388992
689,42,101,004101,1,421010041011,Block Group 1,G5030,S,98498,0,+39.9234971,-075.1564479,1060219.59130859,4159.44776149418
690,42,101,004002,4,421010040024,Block Group 4,G5030,S,91368,0,+39.9204130,-075.1687038,983470.428100586,3958.81566204882
691,42,101,004002,1,421010040021,Block Group 1,G5030,S,76470,0,+39.9199674,-075.1652565,823124.103881836,3621.65125640158
692,42,101,004001,1,421010040011,Block Group 1,G5030,S,74514,0,+39.9249151,-075.1641807,802059.742492676,3583.99527586672
693,42,101,004001,2,421010040012,Block Group 2,G5030,S,76103,0,+39.9224562,-075.1647155,819181.414855957,3620.90363764187
694,42,101,004002,3,421010040023,Block Group 3,G5030,S,96187,0,+39.9178532,-075.1692556,1035362.47167969,4106.71873544117
695,42,101,004101,2,421010041012,Block Group 2,G5030,S,76640,0,+39.9211473,-075.1577546,824944.766296387,3900.3402021017
696,42,101,004001,4,421010040014,Block Group 4,G5030,S,73590,0,+39.9251820,-075.1674122,792119.790466309,3667.96665645914
697,42,101,004101,3,421010041013,Block Group 3,G5030,S,88105,0,+39.9221255,-075.1612312,948360.845031738,4490.02045161604
698,42,101,004201,4,421010042014,Block Group 4,G5030,S,119732,0,+39.9233564,-075.1522278,1288797.59014893,4689.15189302269
